species,node_i,node_j,profile_corr
C. elegans,ADLL,RMDDL,-0.09811209943658064
C. elegans,ADLL,RMDDR,0.6820659718103023
C. elegans,ADLL,RMDL,-0.7583122992064197
C. elegans,ADLL,RMDR,-0.5223497585116325
C. elegans,ADLL,RMDVL,-0.27432058947213955
C. elegans,ADLL,RMDVR,0.4376758190655681
C. elegans,ADLL,RMED,-0.5869111048331418
C. elegans,ADLL,RMEL,-0.7180360803220577
C. elegans,ADLL,RMER,-0.911574219409228
C. elegans,ADLL,RMEV,-0.8782808776224122
C. elegans,ADLL,RMGL,0.879545717899194
C. elegans,ADLL,SAADL,-0.06365755449624286
C. elegans,ADLL,SAADR,0.6816767406369346
C. elegans,ADLL,SAAVL,0.8157008001174352
C. elegans,ADLL,SAAVR,0.6560409514503707
C. elegans,ADLL,SMBVR,-0.06259422235053565
C. elegans,ADLL,SMDDL,-0.443841820882831
C. elegans,ADLL,SMDDR,-0.8032778393787526
C. elegans,ADLL,SMDVL,-0.7784355106774858
C. elegans,ADLL,SMDVR,-0.05306918002572117
C. elegans,ADLL,URADL,0.5748202323760397
C. elegans,ADLL,URADR,0.7756113289136459
C. elegans,ADLL,URAVL,0.6563922536441309
C. elegans,ADLL,URAVR,0.9363875449057205
C. elegans,ADLL,URBL,-0.36995380438664605
C. elegans,ADLL,URBR,0.3032085934499224
C. elegans,ADLL,URXL,-0.9218842929804766
C. elegans,ADLL,URXR,0.002604570029084863
C. elegans,ADLL,URYDL,-0.9985781376565827
C. elegans,ADLL,URYDR,-0.36678517271934913
C. elegans,ADLL,URYVL,-0.9237920628128605
C. elegans,ADLL,URYVR,0.12708574680265997
C. elegans,ADLR,AIBL,-0.5657460350911029
C. elegans,ADLR,AIBR,-0.5455460785430163
C. elegans,ADLR,AIML,0.5225900950593945
C. elegans,ADLR,AIMR,-0.014140954754652916
C. elegans,ADLR,AINL,0.8070116748068727
C. elegans,ADLR,AINR,0.11179337605962887
C. elegans,ADLR,AIYL,0.07465507558256292
C. elegans,ADLR,AIYR,-0.09994192494962563
C. elegans,ADLR,AIZL,0.357932149860823
C. elegans,ADLR,AIZR,0.25788391608802547
C. elegans,ADLR,ALA,0.6001964659890321
C. elegans,ADLR,AQR,-0.43561367927252703
C. elegans,ADLR,ASEL,0.769535704503218
C. elegans,ADLR,ASER,0.9914634013871981
C. elegans,ADLR,ASGL,-0.2756293677735765
C. elegans,ADLR,ASGR,-0.6802086787940487
C. elegans,ADLR,ASHL,0.9850774922485218
C. elegans,ADLR,ASIL,0.9044616991930786
C. elegans,ADLR,ASIR,0.6031587458603739
C. elegans,ADLR,ASKL,0.9883744626740506
C. elegans,ADLR,ASKR,0.8079989512674726
C. elegans,ADLR,AUAL,-0.48261701787187583
C. elegans,ADLR,AUAR,-0.09900244978461867
C. elegans,ADLR,AVAL,-0.48454296088400034
C. elegans,ADLR,AVAR,-0.5092041981625876
C. elegans,ADLR,AVBL,-0.44764254652313556
C. elegans,ADLR,AVBR,-0.5010690235067399
C. elegans,ADLR,AVDL,0.07208441158139964
C. elegans,ADLR,AVDR,0.0828224526500627
C. elegans,ADLR,AVEL,-0.6752046710713605
C. elegans,ADLR,AVER,-0.45138124354530546
C. elegans,ADLR,AVHL,0.4778449251624128
C. elegans,ADLR,AVJL,-0.0919157695083505
C. elegans,ADLR,AVJR,0.04448180979891305
C. elegans,ADLR,AVKL,0.6087465869422671
C. elegans,ADLR,AVKR,0.5230698099921116
C. elegans,ADLR,AVL,0.4587943212911765
C. elegans,ADLR,AWAL,0.16348356166773487
C. elegans,ADLR,AWAR,0.3981231995033828
C. elegans,ADLR,AWBL,0.7119947439729645
C. elegans,ADLR,AWBR,0.29546048467564434
C. elegans,ADLR,AWCL,0.8263343947480257
C. elegans,ADLR,AWCR,0.8017804631095123
C. elegans,ADLR,BAGL,-0.30742145570917073
C. elegans,ADLR,CEPDL,-0.12035192322023537
C. elegans,ADLR,CEPDR,0.13101665008993355
C. elegans,ADLR,CEPVL,-0.7446660124613423
C. elegans,ADLR,CEPVR,0.02980833012898429
C. elegans,ADLR,FLPL,0.5482598306819592
C. elegans,ADLR,FLPR,0.11548872729484304
C. elegans,ADLR,IL1DL,-0.6292260314612403
C. elegans,ADLR,IL1DR,-0.6630015283604228
C. elegans,ADLR,IL1L,-0.22335571899005152
C. elegans,ADLR,IL1R,-0.4760680066833617
C. elegans,ADLR,IL1VL,0.5011063229245344
C. elegans,ADLR,IL1VR,-0.2508430433905454
C. elegans,ADLR,IL2DL,0.6781232806942281
C. elegans,ADLR,IL2DR,0.4519505530480541
C. elegans,ADLR,IL2L,0.43844031043078896
C. elegans,ADLR,IL2R,0.5697591422220597
C. elegans,ADLR,IL2VL,0.37921572455753866
C. elegans,ADLR,IL2VR,0.6978028470832243
C. elegans,ADLR,OLLL,-0.25752952184411443
C. elegans,ADLR,OLLR,-0.24508308297262008
C. elegans,ADLR,OLQDL,-0.1336374178713136
C. elegans,ADLR,OLQDR,-0.2027791367000452
C. elegans,ADLR,OLQVL,0.0189274688608265
C. elegans,ADLR,OLQVR,-0.19251084098128227
C. elegans,ADLR,RIAL,0.38902621202826293
C. elegans,ADLR,RIAR,0.3029946271524368
C. elegans,ADLR,RIBL,-0.41541883919346584
C. elegans,ADLR,RIBR,-0.17285668029369666
C. elegans,ADLR,RICL,0.20176974859633537
C. elegans,ADLR,RICR,0.19513440949266012
C. elegans,ADLR,RID,-0.3455104444892143
C. elegans,ADLR,RIH,0.6167750488365535
C. elegans,ADLR,RIML,-0.27049785556313816
C. elegans,ADLR,RIMR,-0.13279648213259126
C. elegans,ADLR,RIR,0.9508800313990119
C. elegans,ADLR,RIS,-0.10381075604693298
C. elegans,ADLR,RIVL,0.2957894748413315
C. elegans,ADLR,RIVR,0.2701425685344156
C. elegans,ADLR,RMDDL,-0.7447389430420502
C. elegans,ADLR,RMDDR,0.0644616434285513
C. elegans,ADLR,RMDL,-0.1035231010146107
C. elegans,ADLR,RMDR,-0.1451830104515073
C. elegans,ADLR,RMDVL,-0.8237876098797635
C. elegans,ADLR,RMDVR,-0.09202881025484623
C. elegans,ADLR,RMED,0.11828521454631441
C. elegans,ADLR,RMEL,-0.21058065518532926
C. elegans,ADLR,RMER,-0.534430477210541
C. elegans,ADLR,RMEV,-0.30952582342024637
C. elegans,ADLR,RMGL,0.3536901885159222
C. elegans,ADLR,SAADL,-0.4077054113145925
C. elegans,ADLR,SAADR,0.5972509554074888
C. elegans,ADLR,SAAVL,0.8294505476644926
C. elegans,ADLR,SAAVR,0.23578262932204888
C. elegans,ADLR,SMBVR,0.518467335957648
C. elegans,ADLR,SMDDL,-0.4919336786308446
C. elegans,ADLR,SMDDR,-0.22618583081738508
C. elegans,ADLR,SMDVL,-0.20479042003908499
C. elegans,ADLR,SMDVR,0.614197928568924
C. elegans,ADLR,URADL,-0.01720354681650061
C. elegans,ADLR,URADR,0.3107977596308022
C. elegans,ADLR,URAVL,-0.04016937553023007
C. elegans,ADLR,URAVR,0.4471119931770161
C. elegans,ADLR,URBL,-0.5099672545378061
C. elegans,ADLR,URBR,0.3405195149878436
C. elegans,ADLR,URXL,-0.9270805844706722
C. elegans,ADLR,URXR,-0.6583611836912393
C. elegans,ADLR,URYDL,-0.7394007276083117
C. elegans,ADLR,URYDR,-0.2654769639567113
C. elegans,ADLR,URYVL,-0.5349376943834094
C. elegans,ADLR,URYVR,-0.483710157473893
C. elegans,AIBL,AIBR,0.9987122485964065
C. elegans,AIBL,AIML,0.2862842482833015
C. elegans,AIBL,AIMR,0.5927253134622704
C. elegans,AIBL,AINL,-0.32291097817325565
C. elegans,AIBL,AINR,-0.5139313885228337
C. elegans,AIBL,AIYL,-0.6370560348890113
C. elegans,AIBL,AIYR,0.12109903744873599
C. elegans,AIBL,AIZL,-0.9696638677163284
C. elegans,AIBL,AIZR,-0.9335019619718335
C. elegans,AIBL,ALA,-0.7848884492923699
C. elegans,AIBL,AQR,-0.04522289076041098
C. elegans,AIBL,ASEL,-0.017048987295142135
C. elegans,AIBL,ASER,-0.4600175547619099
C. elegans,AIBL,ASGL,0.8649187788346812
C. elegans,AIBL,ASGR,0.9485827266045129
C. elegans,AIBL,ASHL,-0.4499657562334216
C. elegans,AIBL,ASIL,-0.26664002537902914
C. elegans,AIBL,ASIR,-0.2857769400913125
C. elegans,AIBL,ASKL,-0.6250163014398582
C. elegans,AIBL,ASKR,-0.7748200469398716
C. elegans,AIBL,AUAL,0.4583263300483645
C. elegans,AIBL,AUAR,0.7047723135125233
C. elegans,AIBL,AVAL,0.9446640587038028
C. elegans,AIBL,AVAR,0.9436721990952474
C. elegans,AIBL,AVBL,0.9903238503267145
C. elegans,AIBL,AVBR,0.7907172340162777
C. elegans,AIBL,AVDL,-0.7980433609679758
C. elegans,AIBL,AVDR,-0.7922264807446435
C. elegans,AIBL,AVEL,0.9803489921068417
C. elegans,AIBL,AVER,0.9797045586255961
C. elegans,AIBL,AVHL,-0.9933992448506813
C. elegans,AIBL,AVJL,-0.6970796136845965
C. elegans,AIBL,AVJR,-0.8290194255804252
C. elegans,AIBL,AVKL,0.023181600042866946
C. elegans,AIBL,AVKR,-0.13461854796709352
C. elegans,AIBL,AVL,-0.2257830381359541
C. elegans,AIBL,AWAL,0.4134254558256697
C. elegans,AIBL,AWAR,-0.6313977868175594
C. elegans,AIBL,AWBL,-0.44086889955894676
C. elegans,AIBL,AWBR,-0.9227259525621333
C. elegans,AIBL,AWCL,-0.4279677818973594
C. elegans,AIBL,AWCR,-0.8640245727935955
C. elegans,AIBL,BAGL,0.9532528799314721
C. elegans,AIBL,CEPDL,-0.57880318775806
C. elegans,AIBL,CEPDR,-0.8915701034031297
C. elegans,AIBL,CEPVL,-0.01914381635787565
C. elegans,AIBL,CEPVR,-0.7707533983798134
C. elegans,AIBL,FLPL,-0.993981786231713
C. elegans,AIBL,FLPR,-0.8389587851553596
C. elegans,AIBL,IL1DL,0.027481187548462495
C. elegans,AIBL,IL1DR,0.5258346304997001
C. elegans,AIBL,IL1L,0.18018550854572976
C. elegans,AIBL,IL1R,0.9270634513839013
C. elegans,AIBL,IL1VL,-0.7730251567504526
C. elegans,AIBL,IL1VR,0.8787408653999175
C. elegans,AIBL,IL2DL,-0.9741859853267267
C. elegans,AIBL,IL2DR,-0.8382225304085745
C. elegans,AIBL,IL2L,-0.9800373361804032
C. elegans,AIBL,IL2R,-0.44779357946602866
C. elegans,AIBL,IL2VL,-0.961180815397293
C. elegans,AIBL,IL2VR,-0.9278515298921298
C. elegans,AIBL,OLLL,0.32883558398728474
C. elegans,AIBL,OLLR,0.22278047305017967
C. elegans,AIBL,OLQDL,0.45693032513089615
C. elegans,AIBL,OLQDR,0.028615917865984417
C. elegans,AIBL,OLQVL,0.37765241433913055
C. elegans,AIBL,OLQVR,0.1965073123707219
C. elegans,AIBL,RIAL,-0.9774984185385094
C. elegans,AIBL,RIAR,-0.8924869429553791
C. elegans,AIBL,RIBL,0.9831010880184796
C. elegans,AIBL,RIBR,0.9099470659655882
C. elegans,AIBL,RICL,-0.33194194761786755
C. elegans,AIBL,RICR,-0.6720370268119683
C. elegans,AIBL,RID,0.9528005424479972
C. elegans,AIBL,RIH,0.026198063164274168
C. elegans,AIBL,RIML,0.9215003250536579
C. elegans,AIBL,RIMR,0.870441976804544
C. elegans,AIBL,RIR,-0.28277754868127397
C. elegans,AIBL,RIS,0.7051711131692265
C. elegans,AIBL,RIVL,0.380233770162079
C. elegans,AIBL,RIVR,0.376632265030492
C. elegans,AIBL,RMDDL,0.18574439249716626
C. elegans,AIBL,RMDDR,-0.7673649285703508
C. elegans,AIBL,RMDL,0.565590235822616
C. elegans,AIBL,RMDR,-0.08337875363860428
C. elegans,AIBL,RMDVL,0.01618567250100829
C. elegans,AIBL,RMDVR,-0.762896686304051
C. elegans,AIBL,RMED,0.3524165868218006
C. elegans,AIBL,RMEL,0.8910026742716394
C. elegans,AIBL,RMER,0.9400624172658997
C. elegans,AIBL,RMEV,0.6965243523123259
C. elegans,AIBL,RMGL,-0.8312469307403338
C. elegans,AIBL,SAADL,0.5815184846706882
C. elegans,AIBL,SAADR,-0.08168390110208593
C. elegans,AIBL,SAAVL,-0.3440662358193054
C. elegans,AIBL,SAAVR,-0.09170535744866669
C. elegans,AIBL,SMBVR,0.4051523405682969
C. elegans,AIBL,SMDDL,0.8859845928276688
C. elegans,AIBL,SMDDR,0.4432268124234513
C. elegans,AIBL,SMDVL,0.8225020340922687
C. elegans,AIBL,SMDVR,0.23500772308301995
C. elegans,AIBL,URADL,-0.7733656884104
C. elegans,AIBL,URADR,-0.9260125801357864
C. elegans,AIBL,URAVL,-0.5489600618770869
C. elegans,AIBL,URAVR,-0.7864140923411961
C. elegans,AIBL,URBL,-0.25129056068390937
C. elegans,AIBL,URBR,-0.8236252417616183
C. elegans,AIBL,URXL,0.7801041452376553
C. elegans,AIBL,URXR,-0.176401695780258
C. elegans,AIBL,URYDL,0.808649884710162
C. elegans,AIBL,URYDR,-0.29773645979039387
C. elegans,AIBL,URYVL,0.9251164111206893
C. elegans,AIBL,URYVR,-0.43176735099817654
C. elegans,AIBR,AIML,0.3269991620830525
C. elegans,AIBR,AIMR,0.632813965453031
C. elegans,AIBR,AINL,-0.27911796667542205
C. elegans,AIBR,AINR,-0.48112895083965096
C. elegans,AIBR,AIYL,-0.6135025738017591
C. elegans,AIBR,AIYR,0.16458217437485773
C. elegans,AIBR,AIZL,-0.9774371836030565
C. elegans,AIBR,AIZR,-0.9335061958353283
C. elegans,AIBR,ALA,-0.7529139247858744
C. elegans,AIBR,AQR,-0.02120535412080154
C. elegans,AIBR,ASEL,0.022151336387741607
C. elegans,AIBR,ASER,-0.4364634752235594
C. elegans,AIBR,ASGL,0.8892250597230467
C. elegans,AIBR,ASGR,0.955120419638522
C. elegans,AIBR,ASHL,-0.4335221680941736
C. elegans,AIBR,ASIL,-0.23097567168259436
C. elegans,AIBR,ASIR,-0.2370784375266296
C. elegans,AIBR,ASKL,-0.6002237553383505
C. elegans,AIBR,ASKR,-0.7432212422669762
C. elegans,AIBR,AUAL,0.489351473460991
C. elegans,AIBR,AUAR,0.7398044471150046
C. elegans,AIBR,AVAL,0.959353493214227
C. elegans,AIBR,AVAR,0.9579601397096108
C. elegans,AIBR,AVBL,0.9911723663175943
C. elegans,AIBR,AVBR,0.8154928435232071
C. elegans,AIBR,AVDL,-0.7904082512432226
C. elegans,AIBR,AVDR,-0.7828302254326646
C. elegans,AIBR,AVEL,0.9815792789780703
C. elegans,AIBR,AVER,0.9884335498466412
C. elegans,AIBR,AVHL,-0.9921802342925903
C. elegans,AIBR,AVJL,-0.6917972681157032
C. elegans,AIBR,AVJR,-0.8303066997892378
C. elegans,AIBR,AVKL,0.07042909289381907
C. elegans,AIBR,AVKR,-0.08439864414162006
C. elegans,AIBR,AVL,-0.17615629301236174
C. elegans,AIBR,AWAL,0.458962430810315
C. elegans,AIBR,AWAR,-0.5946643687716868
C. elegans,AIBR,AWBL,-0.3955925981805329
C. elegans,AIBR,AWBR,-0.9158874309280021
C. elegans,AIBR,AWCL,-0.3854899487474708
C. elegans,AIBR,AWCR,-0.8390970494095971
C. elegans,AIBR,BAGL,0.9536996292971636
C. elegans,AIBR,CEPDL,-0.6181971028479554
C. elegans,AIBR,CEPDR,-0.901454811452309
C. elegans,AIBR,CEPVL,-0.05872531897818191
C. elegans,AIBR,CEPVR,-0.7995353533042987
C. elegans,AIBR,FLPL,-0.9979637688198648
C. elegans,AIBR,FLPR,-0.8335139069339554
C. elegans,AIBR,IL1DL,-0.020094246095583218
C. elegans,AIBR,IL1DR,0.4820930555789421
C. elegans,AIBR,IL1L,0.13280653985493043
C. elegans,AIBR,IL1R,0.910629661043878
C. elegans,AIBR,IL1VL,-0.7984760575918878
C. elegans,AIBR,IL1VR,0.8679463057139495
C. elegans,AIBR,IL2DL,-0.9618831480845053
C. elegans,AIBR,IL2DR,-0.8133243163311628
C. elegans,AIBR,IL2L,-0.9757899959342691
C. elegans,AIBR,IL2R,-0.4018919447974373
C. elegans,AIBR,IL2VL,-0.9561008038052682
C. elegans,AIBR,IL2VR,-0.9078561154203701
C. elegans,AIBR,OLLL,0.28413851487063985
C. elegans,AIBR,OLLR,0.17579306383256407
C. elegans,AIBR,OLQDL,0.42056000540238414
C. elegans,AIBR,OLQDR,-0.020483277012734776
C. elegans,AIBR,OLQVL,0.3442252894356116
C. elegans,AIBR,OLQVR,0.1501213168279699
C. elegans,AIBR,RIAL,-0.9777783220011723
C. elegans,AIBR,RIAR,-0.8801106407533028
C. elegans,AIBR,RIBL,0.9828982218819485
C. elegans,AIBR,RIBR,0.9183168488519323
C. elegans,AIBR,RICL,-0.2887645940113229
C. elegans,AIBR,RICR,-0.6447843681308922
C. elegans,AIBR,RID,0.9657628965035787
C. elegans,AIBR,RIH,0.01540834520865737
C. elegans,AIBR,RIML,0.9383387983689303
C. elegans,AIBR,RIMR,0.8898688537724296
C. elegans,AIBR,RIR,-0.2601066069530694
C. elegans,AIBR,RIS,0.6852316944960815
C. elegans,AIBR,RIVL,0.3635415875466709
C. elegans,AIBR,RIVR,0.35777031332103676
C. elegans,AIBR,RMDDL,0.19426810298649888
C. elegans,AIBR,RMDDR,-0.7563782218383214
C. elegans,AIBR,RMDL,0.5359562506060609
C. elegans,AIBR,RMDR,-0.13228276516237814
C. elegans,AIBR,RMDVL,-0.0002479574176028906
C. elegans,AIBR,RMDVR,-0.7714614139415322
C. elegans,AIBR,RMED,0.32276370949091887
C. elegans,AIBR,RMEL,0.8856060364103686
C. elegans,AIBR,RMER,0.9234663558985067
C. elegans,AIBR,RMEV,0.6661595921484613
C. elegans,AIBR,RMGL,-0.8093745418245096
C. elegans,AIBR,SAADL,0.6147928167237635
C. elegans,AIBR,SAADR,-0.0325964425446727
C. elegans,AIBR,SAAVL,-0.3013069147892973
C. elegans,AIBR,SAAVR,-0.04274341034391673
C. elegans,AIBR,SMBVR,0.4207920303702839
C. elegans,AIBR,SMDDL,0.9059260191773643
C. elegans,AIBR,SMDDR,0.403130812309658
C. elegans,AIBR,SMDVL,0.8076684358835664
C. elegans,AIBR,SMDVR,0.24030557306997738
C. elegans,AIBR,URADL,-0.7713508377058651
C. elegans,AIBR,URADR,-0.9185666311356704
C. elegans,AIBR,URAVL,-0.5259890367952719
C. elegans,AIBR,URAVR,-0.7576023407854046
C. elegans,AIBR,URBL,-0.29469858376071845
C. elegans,AIBR,URBR,-0.8506894450744028
C. elegans,AIBR,URXL,0.7557248176979752
C. elegans,AIBR,URXR,-0.18210669245059183
C. elegans,AIBR,URYDL,0.7780383427986318
C. elegans,AIBR,URYDR,-0.3455447899574528
C. elegans,AIBR,URYVL,0.9065570104205871
C. elegans,AIBR,URYVR,-0.4437607646973292
C. elegans,AIML,AIMR,0.8302844315871337
C. elegans,AIML,AINL,0.8077687469639503
C. elegans,AIML,AINR,0.0696970425355135
C. elegans,AIML,AIYL,-0.14071380156733
C. elegans,AIML,AIYR,0.47751833800950805
C. elegans,AIML,AIZL,-0.5074972488884215
C. elegans,AIML,AIZR,-0.4697306272708193
C. elegans,AIML,ALA,0.21474046629459853
C. elegans,AIML,AQR,-0.08132773116395406
C. elegans,AIML,ASEL,0.9457278624778315
C. elegans,AIML,ASER,0.6260249105215004
C. elegans,AIML,ASGL,0.6683758502673416
C. elegans,AIML,ASGR,0.25349427379837786
C. elegans,AIML,ASHL,0.5527989254064546
C. elegans,AIML,ASIL,0.8287734646855986
C. elegans,AIML,ASIR,0.7428647395765631
C. elegans,AIML,ASKL,0.5220479353886884
C. elegans,AIML,ASKR,0.3635732961693789
C. elegans,AIML,AUAL,0.31131557828631967
C. elegans,AIML,AUAR,0.7949629964784275
C. elegans,AIML,AVAL,0.4749081605567303
C. elegans,AIML,AVAR,0.4526344276697597
C. elegans,AIML,AVBL,0.3851734089279141
C. elegans,AIML,AVBR,0.4634635408877781
C. elegans,AIML,AVDL,-0.4243097170575463
C. elegans,AIML,AVDR,-0.3939581467868626
C. elegans,AIML,AVEL,0.22260462891398833
C. elegans,AIML,AVER,0.4591022278928112
C. elegans,AIML,AVHL,-0.3440973123460731
C. elegans,AIML,AVJL,-0.4940846495261638
C. elegans,AIML,AVJR,-0.5603227974140682
C. elegans,AIML,AVKL,0.9466701860705703
C. elegans,AIML,AVKR,0.808229977066913
C. elegans,AIML,AVL,0.6932666104553855
C. elegans,AIML,AWAL,0.8879981154477815
C. elegans,AIML,AWAR,0.2306235025768889
C. elegans,AIML,AWBL,0.6746800442834125
C. elegans,AIML,AWBR,-0.362953141981418
C. elegans,AIML,AWCL,0.7340925651887006
C. elegans,AIML,AWCR,0.22596270854791212
C. elegans,AIML,BAGL,0.4534500354717929
C. elegans,AIML,CEPDL,-0.9075549903089607
C. elegans,AIML,CEPDR,-0.6347895683113831
C. elegans,AIML,CEPVL,-0.9575635128267966
C. elegans,AIML,CEPVR,-0.8229202685899978
C. elegans,AIML,FLPL,-0.35050051638542556
C. elegans,AIML,FLPR,-0.44570357988493037
C. elegans,AIML,IL1DL,-0.9292228714679333
C. elegans,AIML,IL1DR,-0.5647300618575022
C. elegans,AIML,IL1L,-0.53589083892218
C. elegans,AIML,IL1R,0.1370192413403648
C. elegans,AIML,IL1VL,-0.45830023016311017
C. elegans,AIML,IL1VR,0.321459150783309
C. elegans,AIML,IL2DL,-0.07208713768669468
C. elegans,AIML,IL2DR,-0.0018461615616256848
C. elegans,AIML,IL2L,-0.33017286698411885
C. elegans,AIML,IL2R,0.5767068028990276
C. elegans,AIML,IL2VL,-0.3497178956010209
C. elegans,AIML,IL2VR,0.055969329783152715
C. elegans,AIML,OLLL,-0.42769133651392505
C. elegans,AIML,OLLR,-0.5172773106090182
C. elegans,AIML,OLQDL,-0.1627648698064685
C. elegans,AIML,OLQDR,-0.6454214903463418
C. elegans,AIML,OLQVL,-0.07960922361471341
C. elegans,AIML,OLQVR,-0.49229179462505207
C. elegans,AIML,RIAL,-0.4113083843474567
C. elegans,AIML,RIAR,-0.2775936594663053
C. elegans,AIML,RIBL,0.39155020214312447
C. elegans,AIML,RIBR,0.6020993742422937
C. elegans,AIML,RICL,0.37020865897173555
C. elegans,AIML,RICR,-0.041144296012885884
C. elegans,AIML,RID,0.5597410128375663
C. elegans,AIML,RIH,0.336112311451851
C. elegans,AIML,RIML,0.6318561700771868
C. elegans,AIML,RIMR,0.7204710429722012
C. elegans,AIML,RIR,0.7116739772628446
C. elegans,AIML,RIS,0.20623259180460335
C. elegans,AIML,RIVL,0.2947520444622224
C. elegans,AIML,RIVR,0.2511295887620197
C. elegans,AIML,RMDDL,-0.30232421307609797
C. elegans,AIML,RMDDR,-0.37257007728773966
C. elegans,AIML,RMDL,0.0058670994147123215
C. elegans,AIML,RMDR,-0.6809858515366147
C. elegans,AIML,RMDVL,-0.7418560556761942
C. elegans,AIML,RMDVR,-0.6875566508087194
C. elegans,AIML,RMED,0.012730838622693618
C. elegans,AIML,RMEL,0.41576450709049223
C. elegans,AIML,RMER,0.10339695834667824
C. elegans,AIML,RMEV,-0.05521269123845737
C. elegans,AIML,RMGL,-0.09817021639809961
C. elegans,AIML,SAADL,0.4737079416834264
C. elegans,AIML,SAADR,0.8851147078284887
C. elegans,AIML,SAAVL,0.7977569814634965
C. elegans,AIML,SAAVR,0.6231453166499846
C. elegans,AIML,SMBVR,0.8128209133955895
C. elegans,AIML,SMDDL,0.48477429862136434
C. elegans,AIML,SMDDR,-0.27694985029410424
C. elegans,AIML,SMDVL,0.2715472098743274
C. elegans,AIML,SMDVR,0.6512306186815063
C. elegans,AIML,URADL,-0.5296390114646261
C. elegans,AIML,URADR,-0.3480103547846368
C. elegans,AIML,URAVL,-0.16609018824619198
C. elegans,AIML,URAVR,0.0725612860543694
C. elegans,AIML,URBL,-0.9954427381783468
C. elegans,AIML,URBR,-0.6234414079042314
C. elegans,AIML,URXL,-0.36653951999448486
C. elegans,AIML,URXR,-0.6457099776868919
C. elegans,AIML,URYDL,-0.2813400250238692
C. elegans,AIML,URYDR,-0.9031313186428342
C. elegans,AIML,URYVL,0.07170749182454184
C. elegans,AIML,URYVR,-0.7681365851014524
C. elegans,AIMR,AINL,0.5038345113650419
C. elegans,AIMR,AINR,0.19589195123023595
C. elegans,AIMR,AIYL,-0.027215146159845462
C. elegans,AIMR,AIYR,0.7561737032831674
C. elegans,AIMR,AIZL,-0.7207312732448844
C. elegans,AIMR,AIZR,-0.5784097255534701
C. elegans,AIMR,ALA,0.024452164296844093
C. elegans,AIMR,AQR,0.33883088970029446
C. elegans,AIMR,ASEL,0.6222976781876907
C. elegans,AIMR,ASER,0.10449150163481881
C. elegans,AIMR,ASGL,0.9166131339574181
C. elegans,AIMR,ASGR,0.6807926706661149
C. elegans,AIMR,ASHL,-0.0009944142921279899
C. elegans,AIMR,ASIL,0.41365666225497194
C. elegans,AIMR,ASIR,0.599441206013058
C. elegans,AIMR,ASKL,0.020601743258752577
C. elegans,AIMR,ASKR,0.029591768496537933
C. elegans,AIMR,AUAL,0.7629160595254216
C. elegans,AIMR,AUAR,0.9888040925524199
C. elegans,AIMR,AVAL,0.8107788230679343
C. elegans,AIMR,AVAR,0.8032926536935109
C. elegans,AIMR,AVBL,0.6229001897819645
C. elegans,AIMR,AVBR,0.8724040670756965
C. elegans,AIMR,AVDL,-0.3779360300099505
C. elegans,AIMR,AVDR,-0.3464017145108963
C. elegans,AIMR,AVEL,0.617463691267644
C. elegans,AIMR,AVER,0.7398885083916327
C. elegans,AIMR,AVHL,-0.5916772742703477
C. elegans,AIMR,AVJL,-0.3554247102825983
C. elegans,AIMR,AVJR,-0.5380282378356881
C. elegans,AIMR,AVKL,0.770146758755928
C. elegans,AIMR,AVKR,0.7161015686175782
C. elegans,AIMR,AVL,0.6482697727901611
C. elegans,AIMR,AWAL,0.9773721882461105
C. elegans,AIMR,AWAR,0.19061843162816045
C. elegans,AIMR,AWBL,0.4511327689173323
C. elegans,AIMR,AWBR,-0.4633812597022993
C. elegans,AIMR,AWCL,0.4178787034422303
C. elegans,AIMR,AWCR,-0.13111342954375718
C. elegans,AIMR,BAGL,0.5965886450225167
C. elegans,AIMR,CEPDL,-0.9834458391320404
C. elegans,AIMR,CEPDR,-0.7101776645118126
C. elegans,AIMR,CEPVL,-0.6503659400597959
C. elegans,AIMR,CEPVR,-0.9335502882454062
C. elegans,AIMR,FLPL,-0.6720896750011197
C. elegans,AIMR,FLPR,-0.43693859950156655
C. elegans,AIMR,IL1DL,-0.7440553621378012
C. elegans,AIMR,IL1DR,-0.37274662761812083
C. elegans,AIMR,IL1L,-0.6361505155751835
C. elegans,AIMR,IL1R,0.31133783717381464
C. elegans,AIMR,IL1VL,-0.8719325606737014
C. elegans,AIMR,IL1VR,0.3747629517075714
C. elegans,AIMR,IL2DL,-0.4010768429050545
C. elegans,AIMR,IL2DR,-0.12340029071684662
C. elegans,AIMR,IL2L,-0.5366698711700155
C. elegans,AIMR,IL2R,0.453374082846362
C. elegans,AIMR,IL2VL,-0.513146272822893
C. elegans,AIMR,IL2VR,-0.2508607160356038
C. elegans,AIMR,OLLL,-0.5017940423776462
C. elegans,AIMR,OLLR,-0.603840930848085
C. elegans,AIMR,OLQDL,-0.28807735076974866
C. elegans,AIMR,OLQDR,-0.7575463041736662
C. elegans,AIMR,OLQVL,-0.2880080393948128
C. elegans,AIMR,OLQVR,-0.6096433807670227
C. elegans,AIMR,RIAL,-0.6072828075888201
