species,node_i,node_j,sc_profile_corr
C. elegans,ASGR,RMEV,-0.9259523046347942
C. elegans,ASGR,RMGL,0.6954572636593713
C. elegans,ASGR,SAADL,-0.40904719134523687
C. elegans,ASGR,SAADR,0.4168803522355755
C. elegans,ASGR,SAAVL,0.915240328677601
C. elegans,ASGR,SAAVR,0.9540066052211464
C. elegans,ASGR,SMBVR,-0.8232938529324125
C. elegans,ASGR,SMDDL,-0.8789744475105246
C. elegans,ASGR,SMDDR,-0.9019504622828896
C. elegans,ASGR,SMDVL,-0.37777999599852424
C. elegans,ASGR,SMDVR,-0.5740913937258034
C. elegans,ASGR,URADL,-0.7998579797415651
C. elegans,ASGR,URADR,-0.18025028257680045
C. elegans,ASGR,URAVL,0.8634869333035228
C. elegans,ASGR,URAVR,0.8180478691638674
C. elegans,ASGR,URBL,0.9870806490684875
C. elegans,ASGR,URBR,0.8985128533523378
C. elegans,ASGR,URXL,0.37946192140315843
C. elegans,ASGR,URXR,0.8509463293491711
C. elegans,ASGR,URYDL,0.9643134231893751
C. elegans,ASGR,URYDR,0.9931383138688655
C. elegans,ASGR,URYVL,0.9997934656539933
C. elegans,ASGR,URYVR,0.9989547528429052
C. elegans,ASHL,ASIL,0.9750018204837669
C. elegans,ASHL,ASIR,0.9939131257162651
C. elegans,ASHL,ASKL,-0.2428291630150206
C. elegans,ASHL,ASKR,0.9994973063137854
C. elegans,ASHL,AUAL,0.9664651862246658
C. elegans,ASHL,AUAR,0.9779205091978062
C. elegans,ASHL,AVAL,-0.8517291232809074
C. elegans,ASHL,AVAR,-0.8510426462333354
C. elegans,ASHL,AVBL,-0.9071862349189062
C. elegans,ASHL,AVBR,-0.8976951706619687
C. elegans,ASHL,AVDL,-0.753651046757181
C. elegans,ASHL,AVDR,-0.5685491634755864
C. elegans,ASHL,AVEL,-0.802040875736951
C. elegans,ASHL,AVER,-0.7368922479460128
C. elegans,ASHL,AVHL,0.5257822863616484
C. elegans,ASHL,AVJL,-0.8807068616509461
C. elegans,ASHL,AVJR,-0.7075758192163395
C. elegans,ASHL,AVKL,-0.7949547339503963
C. elegans,ASHL,AVKR,-0.7998615075474739
C. elegans,ASHL,AVL,-0.3650610446428794
C. elegans,ASHL,AWAL,0.9937853237973986
C. elegans,ASHL,AWAR,0.9989711764411138
C. elegans,ASHL,AWBL,0.9975086201790336
C. elegans,ASHL,AWBR,0.9837821798461654
C. elegans,ASHL,AWCL,0.35695637476485864
C. elegans,ASHL,AWCR,0.8967864584285659
C. elegans,ASHL,BAGL,0.9935163800045113
C. elegans,ASHL,CEPDL,0.992290781085952
C. elegans,ASHL,CEPDR,0.9998409976621239
C. elegans,ASHL,CEPVL,0.999750617163509
C. elegans,ASHL,CEPVR,0.9185044012355882
C. elegans,ASHL,FLPL,0.9856797802010069
C. elegans,ASHL,FLPR,0.9859130101516551
C. elegans,ASHL,IL1DL,-0.7182514800617436
C. elegans,ASHL,IL1DR,0.6484613731198902
C. elegans,ASHL,IL1L,0.9221306809128247
C. elegans,ASHL,IL1R,0.9657027207994981
C. elegans,ASHL,IL1VL,0.32780623527742414
C. elegans,ASHL,IL1VR,0.4430386166725057
C. elegans,ASHL,IL2DL,0.9889841814772043
C. elegans,ASHL,IL2DR,0.998010607251328
C. elegans,ASHL,IL2L,0.9991797601109214
C. elegans,ASHL,IL2R,0.9983863385154665
C. elegans,ASHL,IL2VL,0.9856621793028727
C. elegans,ASHL,IL2VR,0.9875176426417406
C. elegans,ASHL,OLLL,0.9994824292527223
C. elegans,ASHL,OLLR,0.959685352426016
C. elegans,ASHL,OLQDL,-0.6114782346825118
C. elegans,ASHL,OLQDR,-0.6869249039774825
C. elegans,ASHL,OLQVL,-0.7522094839623326
C. elegans,ASHL,OLQVR,0.4751979371291963
C. elegans,ASHL,RIAL,-0.1793733572375572
C. elegans,ASHL,RIAR,0.11635953063914235
C. elegans,ASHL,RIBL,-0.8409804740859018
C. elegans,ASHL,RIBR,-0.8914963939515901
C. elegans,ASHL,RICL,0.16686364267189965
C. elegans,ASHL,RICR,-0.10029772610623804
C. elegans,ASHL,RID,-0.8269914599068346
C. elegans,ASHL,RIH,0.9033703647433999
C. elegans,ASHL,RIML,-0.45563148647036106
C. elegans,ASHL,RIMR,-0.7143562884700225
C. elegans,ASHL,RIR,0.6939953938638448
C. elegans,ASHL,RIS,0.9985057457205726
C. elegans,ASHL,RIVL,0.18478998336197408
C. elegans,ASHL,RIVR,0.9617192425818926
C. elegans,ASHL,RMDDL,-0.9242146475643659
C. elegans,ASHL,RMDDR,-0.9312638408591576
C. elegans,ASHL,RMDL,-0.8556614362847327
C. elegans,ASHL,RMDR,-0.9020478489605361
C. elegans,ASHL,RMDVL,-0.8921751617177534
C. elegans,ASHL,RMDVR,-0.8875609334683787
C. elegans,ASHL,RMED,-0.8985226833214963
C. elegans,ASHL,RMEL,-0.9259054684899107
C. elegans,ASHL,RMER,-0.9370771638944358
C. elegans,ASHL,RMEV,-0.903140444765115
C. elegans,ASHL,RMGL,0.7351280099759447
C. elegans,ASHL,SAADL,-0.35655358288389666
C. elegans,ASHL,SAADR,0.4678575026055981
C. elegans,ASHL,SAAVL,0.9365088597907332
C. elegans,ASHL,SAAVR,0.9694735926525467
C. elegans,ASHL,SMBVR,-0.790099259115077
C. elegans,ASHL,SMDDL,-0.8506753201848399
C. elegans,ASHL,SMDDR,-0.8760655766960554
C. elegans,ASHL,SMDVL,-0.32465489019283084
C. elegans,ASHL,SMDVR,-0.5269358979286998
C. elegans,ASHL,URADL,-0.7645694350544137
C. elegans,ASHL,URADR,-0.12456950070307003
C. elegans,ASHL,URAVL,0.89033911659588
C. elegans,ASHL,URAVR,0.8490973489872412
C. elegans,ASHL,URBL,0.9943894313310186
C. elegans,ASHL,URBR,0.9215650206195259
C. elegans,ASHL,URXL,0.4299516970752066
C. elegans,ASHL,URXR,0.8786766592036468
C. elegans,ASHL,URYDL,0.9776401783771764
C. elegans,ASHL,URYDR,0.9980449383865274
C. elegans,ASHL,URYVL,0.9978935633026438
C. elegans,ASHL,URYVR,0.9974976525796543
C. elegans,ASIL,ASIR,0.945648543703638
C. elegans,ASIL,ASKL,-0.026238674818209427
C. elegans,ASIL,ASKR,0.981297771218409
C. elegans,ASIL,AUAL,0.9957151923945993
C. elegans,ASIL,AUAR,0.999594911073127
C. elegans,ASIL,AVAL,-0.7227029000512569
C. elegans,ASIL,AVAR,-0.7209350944206852
C. elegans,ASIL,AVBL,-0.7993088596014957
C. elegans,ASIL,AVBR,-0.785583009756049
C. elegans,ASIL,AVDL,-0.6219598035445559
C. elegans,ASIL,AVDR,-0.4159980004311255
C. elegans,ASIL,AVEL,-0.6571637682213872
C. elegans,ASIL,AVER,-0.580304506510357
C. elegans,ASIL,AVHL,0.6967171384265171
C. elegans,ASIL,AVJL,-0.7589802432816679
C. elegans,ASIL,AVJR,-0.5489924509885785
C. elegans,ASIL,AVKL,-0.6430286540682076
C. elegans,ASIL,AVKR,-0.6506387413198974
C. elegans,ASIL,AVL,-0.15517597273383604
C. elegans,ASIL,AWAL,0.9442234096231661
C. elegans,ASIL,AWAR,0.9834694945470216
C. elegans,ASIL,AWBL,0.9861241655060115
C. elegans,ASIL,AWBR,0.9990378134376423
C. elegans,ASIL,AWCL,0.5541266086734349
C. elegans,ASIL,AWCR,0.9721376572626568
C. elegans,ASIL,BAGL,0.9937565871465702
C. elegans,ASIL,CEPDL,0.9945444907342421
C. elegans,ASIL,CEPDR,0.9737401728682207
C. elegans,ASIL,CEPVL,0.9791309974235002
C. elegans,ASIL,CEPVR,0.981475206838112
C. elegans,ASIL,FLPL,0.9238974968441678
C. elegans,ASIL,FLPR,0.9242431506658754
C. elegans,ASIL,IL1DL,-0.554224873333707
C. elegans,ASIL,IL1DR,0.7914423407314306
C. elegans,ASIL,IL1L,0.9761375268781405
C. elegans,ASIL,IL1R,0.9943782928454463
C. elegans,ASIL,IL1VL,0.5018715732211692
C. elegans,ASIL,IL1VR,0.6105316478631727
C. elegans,ASIL,IL2DL,0.9327054501062059
C. elegans,ASIL,IL2DR,0.9596848568652864
C. elegans,ASIL,IL2L,0.9672377983808693
C. elegans,ASIL,IL2R,0.9621345689847696
C. elegans,ASIL,IL2VL,0.9240831495630812
C. elegans,ASIL,IL2VR,0.9290189016179932
C. elegans,ASIL,OLLL,0.9719859960639138
C. elegans,ASIL,OLLR,0.992986810518668
C. elegans,ASIL,OLQDL,-0.4275711084698405
C. elegans,ASIL,OLQDR,-0.5169133170662448
C. elegans,ASIL,OLQVL,-0.5946378277175794
C. elegans,ASIL,OLQVR,0.6550830434666967
C. elegans,ASIL,RIAL,0.022734139110648616
C. elegans,ASIL,RIAR,0.31460673923864546
C. elegans,ASIL,RIBL,-0.70487494218659
C. elegans,ASIL,RIBR,-0.7734091748497718
C. elegans,ASIL,RICL,0.3579687753395076
C. elegans,ASIL,RICR,0.10393340975725815
C. elegans,ASIL,RID,-0.6835578325831175
C. elegans,ASIL,RIH,0.9759079632722675
C. elegans,ASIL,RIML,-0.2585973326513134
C. elegans,ASIL,RIMR,-0.5509059838299076
C. elegans,ASIL,RIR,0.8353098554688959
C. elegans,ASIL,RIS,0.9856551041389469
C. elegans,ASIL,RIVL,0.3716113460537103
C. elegans,ASIL,RIVR,0.970241284561626
C. elegans,ASIL,RMDDL,-0.8221396083634787
C. elegans,ASIL,RMDDR,-0.8366952444948855
C. elegans,ASIL,RMDL,-0.7215819930814716
C. elegans,ASIL,RMDR,-0.7866693974793781
C. elegans,ASIL,RMDVL,-0.7800309058660383
C. elegans,ASIL,RMDVR,-0.7743136195394827
C. elegans,ASIL,RMED,-0.7827310486273122
C. elegans,ASIL,RMEL,-0.8209903551116938
C. elegans,ASIL,RMER,-0.838076082256203
C. elegans,ASIL,RMEV,-0.7888164777526366
C. elegans,ASIL,RMGL,0.8596657803615472
C. elegans,ASIL,SAADL,-0.15151496589261057
C. elegans,ASIL,SAADR,0.6340098907010979
C. elegans,ASIL,SAAVL,0.9803476320402622
C. elegans,ASIL,SAAVR,0.9936744954822301
C. elegans,ASIL,SMBVR,-0.6379715056918944
C. elegans,ASIL,SMDDL,-0.7166737616561577
C. elegans,ASIL,SMDDR,-0.7515621199466048
C. elegans,ASIL,SMDVL,-0.11654033641098174
C. elegans,ASIL,SMDVR,-0.33174714623305557
C. elegans,ASIL,URADL,-0.6086813239612282
C. elegans,ASIL,URADR,0.06871691342688509
C. elegans,ASIL,URAVL,0.9673566518868206
C. elegans,ASIL,URAVR,0.9421465807468973
C. elegans,ASIL,URBL,0.9929913508231419
C. elegans,ASIL,URBR,0.9835454030566765
C. elegans,ASIL,URXL,0.6178246681964765
C. elegans,ASIL,URXR,0.9617900717951736
C. elegans,ASIL,URYDL,0.9922630061816939
C. elegans,ASIL,URYDR,0.9829907271100504
C. elegans,ASIL,URYVL,0.9585797635817307
C. elegans,ASIL,URYVR,0.9576139119763326
C. elegans,ASIR,ASKL,-0.34788704113784796
C. elegans,ASIR,ASKR,0.9904674851031104
C. elegans,ASIR,AUAL,0.9323502134571955
C. elegans,ASIR,AUAR,0.9493140435737414
C. elegans,ASIR,AVAL,-0.9040180620436306
C. elegans,ASIR,AVAR,-0.9035550975652343
C. elegans,ASIR,AVBL,-0.9476306576037347
C. elegans,ASIR,AVBR,-0.94043685012661
C. elegans,ASIR,AVDL,-0.8159725649949404
C. elegans,ASIR,AVDR,-0.6479512994593201
C. elegans,ASIR,AVEL,-0.8628724284216717
C. elegans,ASIR,AVER,-0.8064488283041481
C. elegans,ASIR,AVHL,0.42907951827197904
C. elegans,ASIR,AVJL,-0.9275037495190276
C. elegans,ASIR,AVJR,-0.7801014048999348
C. elegans,ASIR,AVKL,-0.8566606913370913
C. elegans,ASIR,AVKR,-0.8610438189622422
C. elegans,ASIR,AVL,-0.4652643493584919
C. elegans,ASIR,AWAL,0.9995834191141408
C. elegans,ASIR,AWAR,0.9888949062694862
C. elegans,ASIR,AWBL,0.9861459906370926
C. elegans,ASIR,AWBR,0.9589960711174332
C. elegans,ASIR,AWCL,0.2534731049459973
C. elegans,ASIR,AWCR,0.8434607916404191
C. elegans,ASIR,BAGL,0.9760149214694281
C. elegans,ASIR,CEPDL,0.9726784181735434
C. elegans,ASIR,CEPDR,0.9948291104782719
C. elegans,ASIR,CEPVL,0.9912526940513099
C. elegans,ASIR,CEPVR,0.8695117521379283
C. elegans,ASIR,FLPL,0.9965854551286001
C. elegans,ASIR,FLPR,0.9979396454981874
C. elegans,ASIR,IL1DL,-0.7904754117420041
C. elegans,ASIR,IL1DR,0.5607525465296236
C. elegans,ASIR,IL1L,0.8744672272781313
C. elegans,ASIR,IL1R,0.9314212639140748
C. elegans,ASIR,IL1VL,0.22432660751202604
C. elegans,ASIR,IL1VR,0.34289881387940335
C. elegans,ASIR,IL2DL,0.9992706173394834
C. elegans,ASIR,IL2DR,0.9988813121738062
C. elegans,ASIR,IL2L,0.9972235620080452
C. elegans,ASIR,IL2R,0.9984784428405675
C. elegans,ASIR,IL2VL,0.9981094153989978
C. elegans,ASIR,IL2VR,0.9988486740895597
C. elegans,ASIR,OLLL,0.993623941957642
C. elegans,ASIR,OLLR,0.9230798406294229
C. elegans,ASIR,OLQDL,-0.6949238587934975
C. elegans,ASIR,OLQDR,-0.7627609038248091
C. elegans,ASIR,OLQVL,-0.8201914927244651
C. elegans,ASIR,OLQVR,0.37585068340885563
C. elegans,ASIR,RIAL,-0.2855049364947489
C. elegans,ASIR,RIAR,0.007135166402069568
C. elegans,ASIR,RIBL,-0.895468813773755
C. elegans,ASIR,RIBR,-0.9359716402239291
C. elegans,ASIR,RICL,0.058887175042452694
C. elegans,ASIR,RICR,-0.2084273122211849
C. elegans,ASIR,RID,-0.8835269599746622
C. elegans,ASIR,RIH,0.8519283166811398
C. elegans,ASIR,RIML,-0.550766176348507
C. elegans,ASIR,RIMR,-0.7869462361687334
C. elegans,ASIR,RIR,0.6115584132948105
C. elegans,ASIR,RIS,0.9868111790731262
C. elegans,ASIR,RIVL,0.07769602604738018
C. elegans,ASIR,RIVR,0.9329935014207631
C. elegans,ASIR,RMDDL,-0.9605273184716882
C. elegans,ASIR,RMDDR,-0.9649472523716597
C. elegans,ASIR,RMDL,-0.9072123304970173
C. elegans,ASIR,RMDR,-0.9440685739768427
C. elegans,ASIR,RMDVL,-0.9358164839243512
C. elegans,ASIR,RMDVR,-0.9321001496368168
C. elegans,ASIR,RMED,-0.9414086109531916
C. elegans,ASIR,RMEL,-0.9617904224425899
C. elegans,ASIR,RMER,-0.9697462477096973
C. elegans,ASIR,RMEV,-0.9449352024113773
C. elegans,ASIR,RMGL,0.655993773062348
C. elegans,ASIR,SAADL,-0.45723275606940855
C. elegans,ASIR,SAADR,0.3686313152407005
C. elegans,ASIR,SAAVL,0.893231409872846
C. elegans,ASIR,SAAVR,0.9369974718606546
C. elegans,ASIR,SMBVR,-0.8527070405965009
C. elegans,ASIR,SMDDL,-0.9033839432542099
C. elegans,ASIR,SMDDR,-0.9238542806695087
C. elegans,ASIR,SMDVL,-0.42686316829665977
C. elegans,ASIR,SMDVR,-0.6173290124070918
C. elegans,ASIR,URADL,-0.8309214530317839
C. elegans,ASIR,URADR,-0.23011427621597885
C. elegans,ASIR,URAVL,0.8350202681624618
C. elegans,ASIR,URAVR,0.7858583539966086
C. elegans,ASIR,URBL,0.9770004783516045
C. elegans,ASIR,URBR,0.8735216294920517
C. elegans,ASIR,URXL,0.32905388389130025
C. elegans,ASIR,URXR,0.821386515966328
C. elegans,ASIR,URYDL,0.9494604798223499
C. elegans,ASIR,URYDR,0.9858700144347743
C. elegans,ASIR,URYVL,0.9988012757859094
C. elegans,ASIR,URYVR,0.9978192209003108
C. elegans,ASKL,ASKR,-0.21554320566317262
C. elegans,ASKL,AUAL,0.011874702075995117
C. elegans,ASKL,AUAR,-0.03576041933212417
C. elegans,ASKL,AVAL,0.7075804005052295
C. elegans,ASKL,AVAR,0.710138285581356
C. elegans,ASKL,AVBL,0.6196462808105013
C. elegans,ASKL,AVBR,0.6371782833721162
C. elegans,ASKL,AVDL,0.7510963653269133
C. elegans,ASKL,AVDR,0.8399221020751713
C. elegans,ASKL,AVEL,0.7692589706014629
C. elegans,ASKL,AVER,0.8233137334446602
C. elegans,ASKL,AVHL,0.6974201882910934
C. elegans,ASKL,AVJL,0.6705990734328261
C. elegans,ASKL,AVJR,0.8375465726811242
C. elegans,ASKL,AVKL,0.7814896455393299
C. elegans,ASKL,AVKR,0.7761295973481583
C. elegans,ASKL,AVL,0.9914336269349319
C. elegans,ASKL,AWAL,-0.3475149297118505
C. elegans,ASKL,AWAR,-0.20542120553534626
C. elegans,ASKL,AWBL,-0.19182449079995964
C. elegans,ASKL,AWBR,-0.06964933238586976
C. elegans,ASKL,AWCL,0.8151804844307302
C. elegans,ASKL,AWCR,0.20881041142664772
C. elegans,ASKL,BAGL,-0.13718985464148584
C. elegans,ASKL,CEPDL,-0.12078836990448871
C. elegans,ASKL,CEPDR,-0.2510751820909023
C. elegans,ASKL,CEPVL,-0.22192591877608317
C. elegans,ASKL,CEPVR,0.16052790038530204
C. elegans,ASKL,FLPL,-0.3930996579818256
C. elegans,ASKL,FLPR,-0.4003051893223238
C. elegans,ASKL,IL1DL,0.8447288401963546
C. elegans,ASKL,IL1DR,0.5749160050762631
C. elegans,ASKL,IL1L,0.14036935859796906
C. elegans,ASKL,IL1R,0.012468681601589374
C. elegans,ASKL,IL1VL,0.7951775305686563
C. elegans,ASKL,IL1VR,0.736581933338275
C. elegans,ASKL,IL2DL,-0.38339934991315805
C. elegans,ASKL,IL2DR,-0.3032844910973943
C. elegans,ASKL,IL2L,-0.27766576232300744
C. elegans,ASKL,IL2R,-0.2958683239097697
C. elegans,ASKL,IL2VL,-0.402865708040301
C. elegans,ASKL,IL2VR,-0.3924400397888941
C. elegans,ASKL,OLLL,-0.2471385076669106
C. elegans,ASKL,OLLR,0.03455769019242919
C. elegans,ASKL,OLQDL,0.9141458900912965
C. elegans,ASKL,OLQDR,0.8673516041026215
C. elegans,ASKL,OLQVL,0.8181246025463056
C. elegans,ASKL,OLQVR,0.7379737220319812
C. elegans,ASKL,RIAL,0.9737905914827671
C. elegans,ASKL,RIAR,0.914554094876661
C. elegans,ASKL,RIBL,0.7275258898385607
C. elegans,ASKL,RIBR,0.6539416412754676
C. elegans,ASKL,RICL,0.8852306601996147
C. elegans,ASKL,RICR,0.969291564871825
C. elegans,ASKL,RID,0.7459581166996009
C. elegans,ASKL,RIH,0.1915835120650726
C. elegans,ASKL,RIML,0.9662002182724796
C. elegans,ASKL,RIMR,0.8454390781404416
C. elegans,ASKL,RIR,0.5271978979798058
C. elegans,ASKL,RIS,-0.1916563137941658
C. elegans,ASKL,RIVL,0.8698979204147997
C. elegans,ASKL,RIVR,-0.046458126501618374
C. elegans,ASKL,RMDDL,0.5902506743394438
C. elegans,ASKL,RMDDR,0.5660729576790301
C. elegans,ASKL,RMDL,0.7097625486000169
C. elegans,ASKL,RMDR,0.637462614986253
C. elegans,ASKL,RMDVL,0.6416633651864526
C. elegans,ASKL,RMDVR,0.6476336643774078
C. elegans,ASKL,RMED,0.6426793404303082
C. elegans,ASKL,RMEL,0.5912620064944771
C. elegans,ASKL,RMER,0.5662016351787337
C. elegans,ASKL,RMEV,0.6350232159990948
C. elegans,ASKL,RMGL,0.47549509231198794
C. elegans,ASKL,SAADL,0.9866371517202105
C. elegans,ASKL,SAADR,0.7227885312046277
C. elegans,ASKL,SAAVL,0.09621657892153436
C. elegans,ASKL,SAAVR,-0.005504877275337457
C. elegans,ASKL,SMBVR,0.7863575850032122
C. elegans,ASKL,SMDDL,0.7159284483446865
C. elegans,ASKL,SMDDR,0.6791536055334644
C. elegans,ASKL,SMDVL,0.9921450782167023
C. elegans,ASKL,SMDVR,0.9512471971779378
C. elegans,ASKL,URADL,0.8086707851291826
C. elegans,ASKL,URADR,0.945686209073708
C. elegans,ASKL,URAVL,0.22535637367737862
C. elegans,ASKL,URAVR,0.3061909190893265
C. elegans,ASKL,URBL,-0.14008028018924132
C. elegans,ASKL,URBR,0.15241738758042295
C. elegans,ASKL,URXL,0.7689347524831338
C. elegans,ASKL,URXR,0.24832134469340497
C. elegans,ASKL,URYDL,-0.046807465016303264
C. elegans,ASKL,URYDR,-0.19102854382466558
C. elegans,ASKL,URYVL,-0.3046647187454305
C. elegans,ASKL,URYVR,-0.3014327541901167
C. elegans,ASKR,AUAL,0.9725516231691239
C. elegans,ASKR,AUAR,0.98356192136826
C. elegans,ASKR,AVAL,-0.8381832185839915
C. elegans,ASKR,AVAR,-0.8372660523081707
C. elegans,ASKR,AVBL,-0.8964929436947253
C. elegans,ASKR,AVBR,-0.8864233410082978
C. elegans,ASKR,AVDL,-0.7413105543381169
C. elegans,ASKR,AVDR,-0.5538238105147112
C. elegans,ASKR,AVEL,-0.7862056457157595
C. elegans,ASKR,AVER,-0.7197872365483123
C. elegans,ASKR,AVHL,0.5491778166793909
C. elegans,ASKR,AVJL,-0.8678487730722011
C. elegans,ASKR,AVJR,-0.6905075076203371
C. elegans,ASKR,AVKL,-0.7774410192236679
C. elegans,ASKR,AVKR,-0.7829583840277651
C. elegans,ASKR,AVL,-0.3391930872548943
C. elegans,ASKR,AWAL,0.9899205055650793
C. elegans,ASKR,AWAR,0.9999025192900258
C. elegans,ASKR,AWBL,0.9991714694406921
C. elegans,ASKR,AWBR,0.9887922388421585
C. elegans,ASKR,AWCL,0.38416164227974053
C. elegans,ASKR,AWCR,0.9093782005239365
C. elegans,ASKR,BAGL,0.9965805375052004
C. elegans,ASKR,CEPDL,0.9953156134120728
C. elegans,ASKR,CEPDR,0.9993319627431634
C. elegans,ASKR,CEPVL,0.9997591833523659
C. elegans,ASKR,CEPVR,0.9291531441037345
C. elegans,ASKR,FLPL,0.9798901291240192
C. elegans,ASKR,FLPR,0.980452152650279
C. elegans,ASKR,IL1DL,-0.6997521069323553
C. elegans,ASKR,IL1DR,0.6678268802342099
C. elegans,ASKR,IL1L,0.9307998163515432
C. elegans,ASKR,IL1R,0.9715878770771841
C. elegans,ASKR,IL1VL,0.34870481539741005
C. elegans,ASKR,IL1VR,0.4639794339078483
C. elegans,ASKR,IL2DL,0.9845047161321779
C. elegans,ASKR,IL2DR,0.9958294374122526
C. elegans,ASKR,IL2L,0.9979383993212693
C. elegans,ASKR,IL2R,0.9965475572614481
C. elegans,ASKR,IL2VL,0.9803348950925708
C. elegans,ASKR,IL2VR,0.9827195178543351
C. elegans,ASKR,OLLL,0.998378571847436
C. elegans,ASKR,OLLR,0.9661255888830261
C. elegans,ASKR,OLQDL,-0.5899001221212121
C. elegans,ASKR,OLQDR,-0.6675670023672579
C. elegans,ASKR,OLQVL,-0.7345455209797472
C. elegans,ASKR,OLQVR,0.49985921264876987
C. elegans,ASKR,RIAL,-0.15569730651668634
C. elegans,ASKR,RIAR,0.14047404057830776
C. elegans,ASKR,RIBL,-0.8260714485173635
C. elegans,ASKR,RIBR,-0.8790636034301459
C. elegans,ASKR,RICL,0.18981734701674682
C. elegans,ASKR,RICR,-0.07598420747680448
C. elegans,ASKR,RID,-0.8105884874817444
C. elegans,ASKR,RIH,0.9157716980519232
C. elegans,ASKR,RIML,-0.43249920863635577
C. elegans,ASKR,RIMR,-0.6960757887562194
C. elegans,ASKR,RIR,0.7146711194502707
C. elegans,ASKR,RIS,0.9997021640927047
C. elegans,ASKR,RIVL,0.2069878609789283
C. elegans,ASKR,RIVR,0.9637414247028208
C. elegans,ASKR,RMDDL,-0.9140839092483898
C. elegans,ASKR,RMDDR,-0.9224661768300975
C. elegans,ASKR,RMDL,-0.8406194982770029
C. elegans,ASKR,RMDR,-0.8897582414765018
C. elegans,ASKR,RMDVL,-0.8810910918950747
C. elegans,ASKR,RMDVR,-0.8763891509216221
C. elegans,ASKR,RMED,-0.8863267088053617
C. elegans,ASKR,RMEL,-0.9149264898539957
C. elegans,ASKR,RMER,-0.9268880747718844
C. elegans,ASKR,RMEV,-0.8910769320512755
C. elegans,ASKR,RMGL,0.7525792580075252
C. elegans,ASKR,SAADL,-0.3320224603001089
C. elegans,ASKR,SAADR,0.48887868357026026
C. elegans,ASKR,SAAVL,0.9437750705351179
C. elegans,ASKR,SAAVR,0.9746885787847761
C. elegans,ASKR,SMBVR,-0.7727343469547004
C. elegans,ASKR,SMDDL,-0.8359226787822504
C. elegans,ASKR,SMDDR,-0.8627037898040851
C. elegans,ASKR,SMDVL,-0.29947414502786157
C. elegans,ASKR,SMDVR,-0.5035801498338015
C. elegans,ASKR,URADL,-0.7470113889613677
C. elegans,ASKR,URADR,-0.10263863722023397
C. elegans,ASKR,URAVL,0.9027911831986069
C. elegans,ASKR,URAVR,0.8633518718370423
C. elegans,ASKR,URBL,0.9970588040212549
C. elegans,ASKR,URBR,0.9322283847550895
C. elegans,ASKR,URXL,0.4559566247671136
C. elegans,ASKR,URXR,0.8921210013278008
C. elegans,ASKR,URYDL,0.9815360237434839
C. elegans,ASKR,URYDR,0.9985301833828981
C. elegans,ASKR,URYVL,0.9954611642354219
C. elegans,ASKR,URYVR,0.9947566374469349
C. elegans,AUAL,AUAR,0.9972098710646977
C. elegans,AUAL,AVAL,-0.6886667175379968
C. elegans,AUAL,AVAR,-0.6876651138048853
C. elegans,AUAL,AVBL,-0.7689468760062146
C. elegans,AUAL,AVBR,-0.7546030590054852
C. elegans,AUAL,AVDL,-0.5685933397732866
C. elegans,AUAL,AVDR,-0.3512372851550822
C. elegans,AUAL,AVEL,-0.6217805906991458
C. elegans,AUAL,AVER,-0.5387472128163977
C. elegans,AUAL,AVHL,0.7247218201454295
C. elegans,AUAL,AVJL,-0.7296068948223122
C. elegans,AUAL,AVJR,-0.5032457503216082
C. elegans,AUAL,AVKL,-0.6144309497772219
C. elegans,AUAL,AVKR,-0.6198444920893676
C. elegans,AUAL,AVL,-0.11535394886660859
C. elegans,AUAL,AWAL,0.9333740119504609
C. elegans,AUAL,AWAR,0.9743168191796959
C. elegans,AUAL,AWBL,0.9755133826219955
C. elegans,AUAL,AWBR,0.9936074363691214
C. elegans,AUAL,AWCL,0.5779500048229265
C. elegans,AUAL,AWCR,0.9766828926724064
C. elegans,AUAL,BAGL,0.9860851995438027
C. elegans,AUAL,CEPDL,0.9903646957823834
C. elegans,AUAL,CEPDR,0.9635670606441996
C. elegans,AUAL,CEPVL,0.9719083265823276
C. elegans,AUAL,CEPVR,0.9881064943324285
C. elegans,AUAL,FLPL,0.9144523715060956
C. elegans,AUAL,FLPR,0.911484942915068
C. elegans,AUAL,IL1DL,-0.5155492952994227
C. elegans,AUAL,IL1DR,0.8221805213839858
C. elegans,AUAL,IL1L,0.9900644816259884
C. elegans,AUAL,IL1R,0.9998965369904129
C. elegans,AUAL,IL1VL,0.5563401268177335
C. elegans,AUAL,IL1VR,0.6572612863737328
C. elegans,AUAL,IL2DL,0.9179108107761875
C. elegans,AUAL,IL2DR,0.9483798227847042
C. elegans,AUAL,IL2L,0.9558214303039823
C. elegans,AUAL,IL2R,0.9503996327187766
C. elegans,AUAL,IL2VL,0.9100400871942983
C. elegans,AUAL,IL2VR,0.9141501047777086
C. elegans,AUAL,OLLL,0.9659701604733246
C. elegans,AUAL,OLLR,0.9995926357303658
C. elegans,AUAL,OLQDL,-0.3883127681698582
C. elegans,AUAL,OLQDR,-0.4773568395135144
C. elegans,AUAL,OLQVL,-0.5578781263332028
C. elegans,AUAL,OLQVR,0.6821948161364076
C. elegans,AUAL,RIAL,0.07842586383857407
C. elegans,AUAL,RIAR,0.3669839260322087
C. elegans,AUAL,RIBL,-0.6741376207928506
