species,node,EdgeStdFCV,PostDCA,PreDCA,Modularity,modularity_definition,modularity_edges,modularity_n_modules,LogOutIn,recording_id,Subject,class_order,class_label,class_short,fine_class,anatomy_group,OO_fraction,OO_count,II_fraction,II_count,out_degree,DCA_recomputed,cell_class,OO_minus_II,oo_level,oo_source,OO_fraction_edgecheck,n_oo_cells,n_cells,big_group,PostDCA_from_oo_source,oo_node,Division,InterOutDegree,NN_fraction,ON_fraction,NO_fraction,n_subjects
Zebrafish,aRF,-0.4619441683767811,-0.0115367696742229,,0.6079484541958315,subject-specific within-region cell-level induced sub-SC modularity Q,605.0,38.0,0.865845153576944,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1845200355059599,34923.0,0.3158286837433426,,,,,-0.1313086482373827,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,laRF,Hind,189264.0,0.3158286837433426,0.3341945642066108,0.1654567165440865,
Zebrafish,imRF,-1.5216686181602517,-0.0253455148241204,0.0047203886788537,0.5304630089913489,subject-specific within-region cell-level induced sub-SC modularity Q,1789.0,36.0,-0.0461468840264877,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.188497310891062,27583.0,0.261168173524407,,,,,-0.07267086263334502,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,limRF,Hind,146331.0,0.261168173524407,0.4378224709733412,0.1125120446111897,
Zebrafish,pRF,-0.7666941770659025,-0.018807737050673,0.0103657707726246,0.4354281368756768,subject-specific within-region cell-level induced sub-SC modularity Q,3884.0,18.0,-1.2276844113191725,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2020883865980755,30327.0,0.2381320468054482,,,,,-0.03604366020737271,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lpRF,Hind,150068.0,0.2381320468054482,0.4082016152677453,0.1515779513287309,
Zebrafish,Hb,1.12169179527971,0.0186515271394251,0.0057461675495969,0.6233737387350288,subject-specific within-region cell-level induced sub-SC modularity Q,633.0,35.0,6.966361057582602,subject_12,12.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.3798841282673134,5639.0,0.0922258151441659,,,,,0.2876583131231475,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lHb,Di,14844.0,0.0922258151441659,0.0891269199676637,0.4387631366208569,
Zebrafish,OB,1.4015370830351677,-0.011268234181219,0.0124696400603259,0.665295752363179,subject-specific within-region cell-level induced sub-SC modularity Q,314.0,36.0,0.0909717782057267,subject_12,12.0,0.0,olfactory / chemosensory,olfactory / chemosensory,olfactory sensory,telencephalon,0.1333333333333333,6.0,0.3111111111111111,,,,,-0.1777777777777778,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lOB,Tel,45.0,0.3111111111111111,0.2888888888888888,0.2666666666666666,
Zebrafish,P,1.413908092978533,0.0021209007051267,-0.0353708364349897,0.7464498332581097,subject-specific within-region cell-level induced sub-SC modularity Q,1793.0,70.0,0.8371839685261714,subject_12,12.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.1813959173695147,2968.0,0.2792445911257792,,,,,-0.09784867375626452,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lP,Tel,16362.0,0.2792445911257792,0.2673878498961007,0.2719716416086053,
Zebrafish,PT,0.4310411088760969,-0.0010064012229707,-0.003171979262783,0.6502271896337626,subject-specific within-region cell-level induced sub-SC modularity Q,1081.0,27.0,-0.8924317474598463,subject_12,12.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.2480255498568327,15765.0,0.2323872754161291,,,,,0.015638274440703592,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lPT,Di,63562.0,0.2323872754161291,0.2306566816651458,0.2889304930618923,
Zebrafish,PO,1.1458410580561946,0.0111828476799098,0.0097053071968879,0.6597730499016918,subject-specific within-region cell-level induced sub-SC modularity Q,941.0,18.0,0.4108181169883061,subject_12,12.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.2694974500028652,28218.0,0.2321070425763566,,,,,0.03739040742650859,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lPO,Tel,104706.0,0.2321070425763566,0.2186407655721735,0.2797547418486046,
Zebrafish,PrT,-0.0496344164529149,-0.0207133338803738,-0.0011977726742538,0.5971857435693977,subject-specific within-region cell-level induced sub-SC modularity Q,1064.0,36.0,-0.6611911330446445,subject_12,12.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.1649757434053992,16017.0,0.3445363436917404,,,,,-0.17956060028634122,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lPrT,Di,97087.0,0.3445363436917404,0.297897761801271,0.1925901511015893,
Zebrafish,SP,1.372034006630669,0.0074266641881975,-0.0269616278680874,0.6077296729606863,subject-specific within-region cell-level induced sub-SC modularity Q,1845.0,35.0,2.167288943798912,subject_12,12.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.2624881291547958,6910.0,0.2521177587844254,,,,,0.010370370370370419,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lSP,Tel,26325.0,0.2521177587844254,0.2572079772079772,0.2281861348528015,
Zebrafish,TeO,0.9259729461039689,-0.0137110832178088,-0.0021293717616123,0.7544254655180782,subject-specific within-region cell-level induced sub-SC modularity Q,33899.0,116.0,-0.450237969466813,subject_12,12.0,1.0,visual / optic,visual / optic,visual / optic midbrain,mesencephalon,0.1313588199524061,82303.0,0.3798573460101412,,,,,-0.24849852605773512,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lTeO,Mes,626551.0,0.3798573460101412,0.240556634655439,0.2482271993820136,
Zebrafish,Th,0.3267101914527281,-0.0108948167065223,0.0018405110541925,0.7217172714674105,subject-specific within-region cell-level induced sub-SC modularity Q,3807.0,40.0,-1.145905838877875,subject_12,12.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.2596744826566355,28096.0,0.2240450289749253,,,,,0.03562945368171022,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lTh,Di,108197.0,0.2240450289749253,0.347902437220995,0.168378051147444,
Zebrafish,TS,0.3533996893571254,-0.0062887845052633,-0.008874993542266,0.5233370637557895,subject-specific within-region cell-level induced sub-SC modularity Q,1205.0,45.0,-0.4918456823724306,subject_12,12.0,1.0,visual / optic,visual / optic,visual / optic midbrain,mesencephalon,0.2780466724286949,9651.0,0.180092192451743,,,,,0.09795447997695192,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lTS,Mes,34710.0,0.180092192451743,0.4343993085566119,0.1074618265629501,
Zebrafish,NX,-1.703406432616742,-0.0079134852688787,0.0054636320805868,0.4526783465566031,subject-specific within-region cell-level induced sub-SC modularity Q,2285.0,16.0,-0.0453278342994466,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.256866194392938,16208.0,0.238767650834403,,,,,0.01809854355853502,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,lNX,Hind,63099.0,0.238767650834403,0.3132220795892169,0.1911440751834419,
Zebrafish,rMON,0.2122739622791029,-0.0151562291475228,0.0004101664268373,0.3652390033494128,subject-specific within-region cell-level induced sub-SC modularity Q,18942.0,21.0,0.4366432428080851,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1378967648571603,31636.0,0.4038392802657158,,,,,-0.2659425154085555,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMON,Hind,229418.0,0.4038392802657158,0.2803616106844275,0.1779023441926963,
Zebrafish,rCb,-0.2501981309719711,-0.0209590758390974,0.0006335989592044,0.5729433146575015,subject-specific within-region cell-level induced sub-SC modularity Q,8598.0,70.0,-0.0817124365156155,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1359831288837374,16894.0,0.3551869023471457,,,,,-0.21920377346340833,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rCb,Hind,124236.0,0.3551869023471457,0.3865707202421198,0.122259248526997,
Zebrafish,rMOS1,-0.6512411431874241,-0.0155807357402673,0.007104684103571,0.2580314314417926,subject-specific within-region cell-level induced sub-SC modularity Q,69892.0,45.0,-0.3969417863818234,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2757760869420924,124645.0,0.161573878432405,,,,,0.11420220850968738,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS1,Hind,451979.0,0.161573878432405,0.4443348031656338,0.1183152314598687,
Zebrafish,rMOS2,-1.5511732609683813,-0.0027174214035982,0.0108366527366991,0.6140998061960692,subject-specific within-region cell-level induced sub-SC modularity Q,2341.0,39.0,-1.5709923210256982,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2810082195306342,17470.0,0.2120992777750969,,,,,0.0689089417555373,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS2,Hind,62169.0,0.2120992777750969,0.3545175248114012,0.1523749778828676,
Zebrafish,rMOS3,0.1936392302177765,-0.0157988160115232,-0.0064582562268182,0.4836004117393987,subject-specific within-region cell-level induced sub-SC modularity Q,21243.0,20.0,1.214855148514053,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2074077209916002,176376.0,0.256618488375238,,,,,-0.04921076738363778,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS3,Hind,850383.0,0.256618488375238,0.3923243997116593,0.1436493909215024,
Zebrafish,rMOS4,-0.913241257418463,-0.0072648287622253,0.0019011104413411,0.69819493715206,subject-specific within-region cell-level induced sub-SC modularity Q,4225.0,88.0,1.2713792552729262,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.2210193856864889,70539.0,0.2372279126312458,,,,,-0.016208526944756885,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS4,Hind,319153.0,0.2372279126312458,0.3870588714503702,0.154693830231895,
Zebrafish,rMOS5,-0.3982422063450121,-0.0071607958962447,-0.0035011333147442,0.4782731360943263,subject-specific within-region cell-level induced sub-SC modularity Q,21437.0,26.0,1.4489679259131043,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.194608429697081,78391.0,0.2806183499083944,,,,,-0.0860099202113134,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rMOS5,Hind,402814.0,0.2806183499083944,0.3366144175723783,0.1881588028221462,
Zebrafish,rRa,1.005331607897487,-0.0313273456302005,0.005887051287661,0.669765831781198,subject-specific within-region cell-level induced sub-SC modularity Q,404.0,21.0,-1.1292189333746434,subject_12,12.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.1761579805543813,5834.0,0.311250679388852,,,,,-0.13509269883447067,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rRa,Hind,33118.0,0.311250679388852,0.3325985868711879,0.1799927531855788,
Zebrafish,rT,-0.2383937803259069,-0.0238812517382032,-0.0018451255021339,0.5267826025151051,subject-specific within-region cell-level induced sub-SC modularity Q,12095.0,30.0,0.6269606412664458,subject_12,12.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.1606068502198097,124505.0,0.3277022146085736,,,,,-0.16709536438876393,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rT,Hind,775216.0,0.3277022146085736,0.3583710862520897,0.1533198489195269,
Zebrafish,raRF,-1.8660905728687651,-0.0230319581080262,-0.0044652265507074,0.6858324661810611,subject-specific within-region cell-level induced sub-SC modularity Q,310.0,39.0,0.3880953861591228,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1586663828428503,11926.0,0.3398302378798361,,,,,-0.18116385503698576,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,raRF,Hind,75164.0,0.3398302378798361,0.3556888936192858,0.1458144856580278,
Zebrafish,rimRF,-1.9022635815887252,-0.0269817417522108,0.0055850784790989,0.4313650913673598,subject-specific within-region cell-level induced sub-SC modularity Q,3448.0,20.0,-0.333271606827308,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1626223521251178,27430.0,0.2476329940180111,,,,,-0.08501064189289328,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rimRF,Hind,168673.0,0.2476329940180111,0.4740355599295678,0.1157090939273031,
Zebrafish,rpRF,-1.6846919069993604,-0.011002932108895,0.0101622221956036,0.4424560244325993,subject-specific within-region cell-level induced sub-SC modularity Q,6138.0,17.0,-1.5138897971992478,subject_12,12.0,3.0,sensorimotor output,sensorimotor output,hindbrain / cerebellar / motor,hindbrain / motor,0.1707007310049472,23118.0,0.2983681606734106,,,,,-0.1276674296684634,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rpRF,Hind,135430.0,0.2983681606734106,0.3383962194491619,0.1925348888724802,
Zebrafish,rHb,0.8307410044719223,0.0079966378606949,-0.0001799350782608,0.7400826718126395,subject-specific within-region cell-level induced sub-SC modularity Q,302.0,54.0,6.186208623900494,subject_12,12.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.2579590848565549,2131.0,0.2395593753782835,,,,,0.01839970947827138,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rHb,Di,8261.0,0.2395593753782835,0.2243069846265585,0.278174555138603,
Zebrafish,rP,1.4131764843116308,0.0124691783687306,-0.0100604873170358,0.7533066860465114,subject-specific within-region cell-level induced sub-SC modularity Q,1720.0,94.0,1.703852513424284,subject_12,12.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.3104475678476585,14379.0,0.1868860245698123,,,,,0.12356154327784619,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rP,Tel,46317.0,0.1868860245698123,0.2461083403501953,0.2565580672323337,
Zebrafish,rPT,0.5937476842032691,-0.0053433703552153,-0.0030900947608857,0.6089811670148493,subject-specific within-region cell-level induced sub-SC modularity Q,1014.0,13.0,-0.3282966368233946,subject_12,12.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.1879009955752212,13589.0,0.3134817477876106,,,,,-0.12558075221238943,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rPT,Di,72320.0,0.3134817477876106,0.2504839601769911,0.2481332964601769,
Zebrafish,rPO,1.3003466497584495,0.0083990595499287,0.006597132165117,0.6809273347734885,subject-specific within-region cell-level induced sub-SC modularity Q,819.0,14.0,0.3828792551696962,subject_12,12.0,6.0,state-dependent / modulatory,state-dependent / modulatory,habenular / hypothalamic / raphe state system,state system,0.2909136404361969,36041.0,0.2116249223094867,,,,,0.07928871812671018,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rPO,Tel,123889.0,0.2116249223094867,0.2149989103148786,0.2824625269394377,
Zebrafish,rPrT,-0.0310504582238283,-0.0210293300388905,-0.0016900788683603,0.5993057711826772,subject-specific within-region cell-level induced sub-SC modularity Q,1927.0,36.0,-0.3145630619212531,subject_12,12.0,1.0,visual / optic,visual / optic,visual / optic midbrain,diencephalon,0.1640834167090532,29356.0,0.3289605330084009,,,,,-0.1648771162993477,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rPrT,Di,178909.0,0.3289605330084009,0.3741231575829052,0.1328328926996406,
Zebrafish,rSP,1.6720341405480297,0.0042632002587752,-0.0055404229839743,0.5767617899322266,subject-specific within-region cell-level induced sub-SC modularity Q,1922.0,26.0,2.6451334207355144,subject_12,12.0,5.0,associative / learning,associative / learning,telencephalic associative,telencephalon,0.2310674906094753,1907.0,0.2855931176541864,,,,,-0.05452562704471109,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rSP,Tel,8253.0,0.2855931176541864,0.2654792196776929,0.2178601720586453,
Zebrafish,rTeO,0.5186311059449296,-0.0221648373012576,-0.0036723258459201,0.691686373515378,subject-specific within-region cell-level induced sub-SC modularity Q,52155.0,161.0,-0.8524180188540805,subject_12,12.0,1.0,visual / optic,visual / optic,visual / optic midbrain,mesencephalon,0.1373105621911926,85956.0,0.3969651611748938,,,,,-0.2596545989837012,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rTeO,Mes,625997.0,0.3969651611748938,0.3055653621343233,0.1601589144995902,
Zebrafish,rTh,0.5498776740835688,-0.009248086832887,-0.0019979202698031,0.5813392455490988,subject-specific within-region cell-level induced sub-SC modularity Q,6023.0,30.0,-0.364092667261627,subject_12,12.0,4.0,integrative relay,integrative relay,diencephalic / state relay,diencephalon,0.2388436683886463,50118.0,0.2035542042356888,,,,,0.0352894641529575,subject-region,figure14_postdca_oo_motif_summary.csv,,,,,,rTh,Di,209836.0,0.2035542042356888,0.4208858346518233,0.1367162927238414,
